"Well";"replno";"smpltp";"templvol";"QtyID";"WellType";"Replicate";"ThresholddRn";"CtdRn";"Quantitycopies";"RSqdRn";"SlopedRn";"qpcrno";"MONISprojectno";"AssayID";"speciesabbr";"plateno";"qpcrrundate";"smplNo";"smplNo02";"Unikt.prøvesæt.nummer";"Noter.på.plastic.posen";"Konc.målt.på.Qubit._ng.uL";"Dato.for.ekstraktion";"Ekstraktionsnummer";"Noter2";"Elueringvolumen.AE.buffer.uL";"Sub_Nmb_for_extraction";"Dato_for_indsml";"X.Noter2";"U_Pr_Nr";"MSTno_di";"wdt";"Navn_Inds";"skib";"Inst";"Dato_inds";"Lok_omr01";"lokalitet_vanda";"lok_pos_lat";"lok_pos_lon";"max_Dyb";"Dyb_Str_m";"Vwf_mL";"vandsoejllagd";"Dyb_lagd01";"dato_80C";"Temp_Inds";"Bemaerkn";"MST.n_Dinds";"MST.nummer";"MST_STEXno";"smplNoSTEX"
"D10";"28";"MST2021-083";"3uL";"QtyorID";"Unknown";"28";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021083";"MST2021083";"3";"Lillebælt Syd, Fyto, Sensommer, 22.10.2021";"7.8";"2022-jan-11";"MST-SX24";NA;"400";"24_03";"2021-10-22";NA;"MST2021083";"MST2021083::2021-10-22";FALSE;"alkri";"Sif";"MSTFYN";"2021-10-22";"FYN6300043";"95600002";54.9976833333333;10.1517305555556;34;1;"1500";"ja";"12";"2021-10-29";12.5;NA;"MST2021083_2021-10-22";"MST2021083";"MST2021083STEX24_03";"MST2021083STEX24_03"
"D11";"28";"MST2021-083";"3uL";"QtyorID";"Unknown";"28";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021083";"MST2021083";"3";"Lillebælt Syd, Fyto, Sensommer, 22.10.2021";"7.8";"2022-jan-11";"MST-SX24";NA;"400";"24_03";"2021-10-22";NA;"MST2021083";"MST2021083::2021-10-22";FALSE;"alkri";"Sif";"MSTFYN";"2021-10-22";"FYN6300043";"95600002";54.9976833333333;10.1517305555556;34;1;"1500";"ja";"12";"2021-10-29";12.5;NA;"MST2021083_2021-10-22";"MST2021083";"MST2021083STEX24_03";"MST2021083STEX24_03"
"D12";"28";"MST2021-083";"3uL";"QtyorID";"Unknown";"28";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021083";"MST2021083";"3";"Lillebælt Syd, Fyto, Sensommer, 22.10.2021";"7.8";"2022-jan-11";"MST-SX24";NA;"400";"24_03";"2021-10-22";NA;"MST2021083";"MST2021083::2021-10-22";FALSE;"alkri";"Sif";"MSTFYN";"2021-10-22";"FYN6300043";"95600002";54.9976833333333;10.1517305555556;34;1;"1500";"ja";"12";"2021-10-29";12.5;NA;"MST2021083_2021-10-22";"MST2021083";"MST2021083STEX24_03";"MST2021083STEX24_03"
"G7";"23";"MST2021-085";"3uL";"QtyorID";"Unknown";"23";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021085";"MST2021085";"24";"Fytoplankton, 16.09.21, 93000001";"3.26";"2021-nov-24";"MST-SX21";NA;"400";"21_24";"2021-09-16";NA;"MST2021085";"MST2021085::2021-09-16";FALSE;"krmsk";"sif";"SJL";"2021-09-16";"93000001";"93000001";56.1305;11.1501055555556;439;1;"1700";"ja";"8.8E+016";"2021-09-22";173.2;NA;"MST2021085_2021-09-16";"MST2021085";"MST2021085STEX21_24";"MST2021085STEX21_24"
"G8";"23";"MST2021-085";"3uL";"QtyorID";"Unknown";"23";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021085";"MST2021085";"24";"Fytoplankton, 16.09.21, 93000001";"3.26";"2021-nov-24";"MST-SX21";NA;"400";"21_24";"2021-09-16";NA;"MST2021085";"MST2021085::2021-09-16";FALSE;"krmsk";"sif";"SJL";"2021-09-16";"93000001";"93000001";56.1305;11.1501055555556;439;1;"1700";"ja";"8.8E+016";"2021-09-22";173.2;NA;"MST2021085_2021-09-16";"MST2021085";"MST2021085STEX21_24";"MST2021085STEX21_24"
"G9";"23";"MST2021-085";"3uL";"QtyorID";"Unknown";"23";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021085";"MST2021085";"24";"Fytoplankton, 16.09.21, 93000001";"3.26";"2021-nov-24";"MST-SX21";NA;"400";"21_24";"2021-09-16";NA;"MST2021085";"MST2021085::2021-09-16";FALSE;"krmsk";"sif";"SJL";"2021-09-16";"93000001";"93000001";56.1305;11.1501055555556;439;1;"1700";"ja";"8.8E+016";"2021-09-22";173.2;NA;"MST2021085_2021-09-16";"MST2021085";"MST2021085STEX21_24";"MST2021085STEX21_24"
"G10";"31";"MST2021002STEX22-04";"3uL";"QtyorID";"Unknown";"31";"0.0427";"35.05";"2.303e+001";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021002";"MST2021002";"4";NA;"5.4";"2021-dec-08";"MST-SX22";NA;"400";"22_04";"2021-07-07";NA;"MST2021002";"MST2021002::2021-07-07";TRUE;"jakobOleLarsen";"ABRA";"MSTSTO";"2021-07-07";"0101142EnoeNor";"96220363";55.15755;11.6357944444444;67;57;"1000";"nej";"_";"2021-07-08";20.4;NA;"MST2021002_2021-07-07";"MST2021002";"MST2021002STEX22_04";"MST2021002STEX22_04"
"G11";"31";"MST2021002STEX22-04";"3uL";"QtyorID";"Unknown";"31";"0.0427";"37.80";"3.61";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021002";"MST2021002";"4";NA;"5.4";"2021-dec-08";"MST-SX22";NA;"400";"22_04";"2021-07-07";NA;"MST2021002";"MST2021002::2021-07-07";TRUE;"jakobOleLarsen";"ABRA";"MSTSTO";"2021-07-07";"0101142EnoeNor";"96220363";55.15755;11.6357944444444;67;57;"1000";"nej";"_";"2021-07-08";20.4;NA;"MST2021002_2021-07-07";"MST2021002";"MST2021002STEX22_04";"MST2021002STEX22_04"
"G12";"31";"MST2021002STEX22-04";"3uL";"QtyorID";"Unknown";"31";"0.0427";"38.99";"1.62";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021002";"MST2021002";"4";NA;"5.4";"2021-dec-08";"MST-SX22";NA;"400";"22_04";"2021-07-07";NA;"MST2021002";"MST2021002::2021-07-07";TRUE;"jakobOleLarsen";"ABRA";"MSTSTO";"2021-07-07";"0101142EnoeNor";"96220363";55.15755;11.6357944444444;67;57;"1000";"nej";"_";"2021-07-08";20.4;NA;"MST2021002_2021-07-07";"MST2021002";"MST2021002STEX22_04";"MST2021002STEX22_04"
"E10";"29";"MST2021006STEX24-13";"3uL";"QtyorID";"Unknown";"29";"0.0427";"37.60";"4.14";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021006";"MST2021006";"13";NA;"7.65";"2022-jan-11";"MST-SX24";NA;"400";"24_13";"2021-08-24";NA;"MST2021006";"MST2021006::2021-08-24";TRUE;"NicolaiEspenhainAnker";"ABRA";"MSTSTO";"2021-08-24";"1001027Hovedeskov";"99210007";54.7410833333333;12.0851805555556;106;96;"1400";"nej";"_";"2021-08-25";17.3;NA;"MST2021006_2021-08-24";"MST2021006";"MST2021006STEX24_13";"MST2021006STEX24_13"
"E11";"29";"MST2021006STEX24-13";"3uL";"QtyorID";"Unknown";"29";"0.0427";"37.88";"3.41";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021006";"MST2021006";"13";NA;"7.65";"2022-jan-11";"MST-SX24";NA;"400";"24_13";"2021-08-24";NA;"MST2021006";"MST2021006::2021-08-24";TRUE;"NicolaiEspenhainAnker";"ABRA";"MSTSTO";"2021-08-24";"1001027Hovedeskov";"99210007";54.7410833333333;12.0851805555556;106;96;"1400";"nej";"_";"2021-08-25";17.3;NA;"MST2021006_2021-08-24";"MST2021006";"MST2021006STEX24_13";"MST2021006STEX24_13"
"E12";"29";"MST2021006STEX24-13";"3uL";"QtyorID";"Unknown";"29";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021006";"MST2021006";"13";NA;"7.65";"2022-jan-11";"MST-SX24";NA;"400";"24_13";"2021-08-24";NA;"MST2021006";"MST2021006::2021-08-24";TRUE;"NicolaiEspenhainAnker";"ABRA";"MSTSTO";"2021-08-24";"1001027Hovedeskov";"99210007";54.7410833333333;12.0851805555556;106;96;"1400";"nej";"_";"2021-08-25";17.3;NA;"MST2021006_2021-08-24";"MST2021006";"MST2021006STEX24_13";"MST2021006STEX24_13"
"F10";"30";"MST2021011STEX22-05";"3uL";"QtyorID";"Unknown";"30";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021011";"MST2021011";"5";"STO0401011, Ålegræs, 31.08.2021";"4.23";"2021-dec-08";"MST-SX22";NA;"400";"22_05";"2021-08-31";NA;"MST2021011";"MST2021011::2021-08-31";TRUE;"NicolaiEspenhainAnker";"ABRA";"MSTSTO";"2021-08-31";"0401011FemerenBaeltVest";"98210012";54.73475;11.0846527777778;51;4.1e+16;"1500";"nej";"_";"2021-08-03";170.9;NA;"MST2021011_2021-08-31";"MST2021011";"MST2021011STEX22_05";"MST2021011STEX22_05"
"F11";"30";"MST2021011STEX22-05";"3uL";"QtyorID";"Unknown";"30";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021011";"MST2021011";"5";"STO0401011, Ålegræs, 31.08.2021";"4.23";"2021-dec-08";"MST-SX22";NA;"400";"22_05";"2021-08-31";NA;"MST2021011";"MST2021011::2021-08-31";TRUE;"NicolaiEspenhainAnker";"ABRA";"MSTSTO";"2021-08-31";"0401011FemerenBaeltVest";"98210012";54.73475;11.0846527777778;51;4.1e+16;"1500";"nej";"_";"2021-08-03";170.9;NA;"MST2021011_2021-08-31";"MST2021011";"MST2021011STEX22_05";"MST2021011STEX22_05"
"F12";"30";"MST2021011STEX22-05";"3uL";"QtyorID";"Unknown";"30";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021011";"MST2021011";"5";"STO0401011, Ålegræs, 31.08.2021";"4.23";"2021-dec-08";"MST-SX22";NA;"400";"22_05";"2021-08-31";NA;"MST2021011";"MST2021011::2021-08-31";TRUE;"NicolaiEspenhainAnker";"ABRA";"MSTSTO";"2021-08-31";"0401011FemerenBaeltVest";"98210012";54.73475;11.0846527777778;51;4.1e+16;"1500";"nej";"_";"2021-08-03";170.9;NA;"MST2021011_2021-08-31";"MST2021011";"MST2021011STEX22_05";"MST2021011STEX22_05"
"H10";"32";"MST2021013STEX22-06";"3uL";"QtyorID";"Unknown";"32";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021013";"MST2021013";"6";NA;"9.55";"2021-dec-08";"MST-SX22";NA;"400";"22_06";"2021-08-25";NA;"MST2021013";"MST2021013::2021-08-25";TRUE;"EmilGuddalLarsen";"Mergus";"Sjaelland";"2021-08-25";"ROS60";"93220011";55.713;12.04;48;1;"1600";"nej";NA;"2021-09-10";17.9;NA;"MST2021013_2021-08-25";"MST2021013";"MST2021013STEX22_06";"MST2021013STEX22_06"
"H11";"32";"MST2021013STEX22-06";"3uL";"QtyorID";"Unknown";"32";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021013";"MST2021013";"6";NA;"9.55";"2021-dec-08";"MST-SX22";NA;"400";"22_06";"2021-08-25";NA;"MST2021013";"MST2021013::2021-08-25";TRUE;"EmilGuddalLarsen";"Mergus";"Sjaelland";"2021-08-25";"ROS60";"93220011";55.713;12.04;48;1;"1600";"nej";NA;"2021-09-10";17.9;NA;"MST2021013_2021-08-25";"MST2021013";"MST2021013STEX22_06";"MST2021013STEX22_06"
"H12";"32";"MST2021013STEX22-06";"3uL";"QtyorID";"Unknown";"32";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021013";"MST2021013";"6";NA;"9.55";"2021-dec-08";"MST-SX22";NA;"400";"22_06";"2021-08-25";NA;"MST2021013";"MST2021013::2021-08-25";TRUE;"EmilGuddalLarsen";"Mergus";"Sjaelland";"2021-08-25";"ROS60";"93220011";55.713;12.04;48;1;"1600";"nej";NA;"2021-09-10";17.9;NA;"MST2021013_2021-08-25";"MST2021013";"MST2021013STEX22_06";"MST2021013STEX22_06"
"D7";"20";"MST2021019STEX24-21";"3uL";"QtyorID";"Unknown";"20";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021019";"MST2021019";"21";"NOR409, plankton, 12.05.21";"3.86";"2022-jan-11";"MST-SX24";NA;"400";"24_21";"2021-05-25";NA;"MST2021019";"MST2021019::2021-05-25";TRUE;"ALKRI_NICRA";"Sif";"MST_NJL";"2021-05-25";"NOR409_aalborgBugt";"93000005";56.8566666666667;10.7834722222222;146;1;"1650";"ja";"11m";"2021-05-31";88;NA;"MST2021019_2021-05-25";"MST2021019";"MST2021019STEX24_21";"MST2021019STEX24_21"
"D8";"20";"MST2021019STEX24-21";"3uL";"QtyorID";"Unknown";"20";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021019";"MST2021019";"21";"NOR409, plankton, 12.05.21";"3.86";"2022-jan-11";"MST-SX24";NA;"400";"24_21";"2021-05-25";NA;"MST2021019";"MST2021019::2021-05-25";TRUE;"ALKRI_NICRA";"Sif";"MST_NJL";"2021-05-25";"NOR409_aalborgBugt";"93000005";56.8566666666667;10.7834722222222;146;1;"1650";"ja";"11m";"2021-05-31";88;NA;"MST2021019_2021-05-25";"MST2021019";"MST2021019STEX24_21";"MST2021019STEX24_21"
"D9";"20";"MST2021019STEX24-21";"3uL";"QtyorID";"Unknown";"20";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021019";"MST2021019";"21";"NOR409, plankton, 12.05.21";"3.86";"2022-jan-11";"MST-SX24";NA;"400";"24_21";"2021-05-25";NA;"MST2021019";"MST2021019::2021-05-25";TRUE;"ALKRI_NICRA";"Sif";"MST_NJL";"2021-05-25";"NOR409_aalborgBugt";"93000005";56.8566666666667;10.7834722222222;146;1;"1650";"ja";"11m";"2021-05-31";88;NA;"MST2021019_2021-05-25";"MST2021019";"MST2021019STEX24_21";"MST2021019STEX24_21"
"C10";"27";"MST2021029STEX21-07";"3uL";"QtyorID";"Unknown";"27";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021029";"MST2021029";"7";"MST2021-029, KBH431, Fytoplankton, 07-09-2021, Julis";"5.7";"2021-nov-24";"MST-SX21";NA;"400";"21_07";"2021-09-07";NA;"MST2021029";"MST2021029::2021-09-07";TRUE;"alkri";"Sif";"MSTSJL";"2021-09-07";"KBH431";"97200002";55.8616666666667;12.7336055555556;501;1;"1800";"ja";"12";"2021-09-15";17.1;NA;"MST2021029_2021-09-07";"MST2021029";"MST2021029STEX21_07";"MST2021029STEX21_07"
"C11";"27";"MST2021029STEX21-07";"3uL";"QtyorID";"Unknown";"27";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021029";"MST2021029";"7";"MST2021-029, KBH431, Fytoplankton, 07-09-2021, Julis";"5.7";"2021-nov-24";"MST-SX21";NA;"400";"21_07";"2021-09-07";NA;"MST2021029";"MST2021029::2021-09-07";TRUE;"alkri";"Sif";"MSTSJL";"2021-09-07";"KBH431";"97200002";55.8616666666667;12.7336055555556;501;1;"1800";"ja";"12";"2021-09-15";17.1;NA;"MST2021029_2021-09-07";"MST2021029";"MST2021029STEX21_07";"MST2021029STEX21_07"
"C12";"27";"MST2021029STEX21-07";"3uL";"QtyorID";"Unknown";"27";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021029";"MST2021029";"7";"MST2021-029, KBH431, Fytoplankton, 07-09-2021, Julis";"5.7";"2021-nov-24";"MST-SX21";NA;"400";"21_07";"2021-09-07";NA;"MST2021029";"MST2021029::2021-09-07";TRUE;"alkri";"Sif";"MSTSJL";"2021-09-07";"KBH431";"97200002";55.8616666666667;12.7336055555556;501;1;"1800";"ja";"12";"2021-09-15";17.1;NA;"MST2021029_2021-09-07";"MST2021029";"MST2021029STEX21_07";"MST2021029STEX21_07"
"E7";"21";"MST2021030STEX21-08";"3uL";"QtyorID";"Unknown";"21";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021030";"MST2021030";"8";"VIB3227, plankton, 26.05.21";"4.07";"2021-nov-24";"MST-SX21";NA;"400";"21_08";"2021-05-26";NA;"MST2021030";"MST2021030::2021-05-26";TRUE;"PHELD_NICRA";"Sif";"MST_MJL";"2021-05-26";"SkiveFjord";"93740007";56.6208333333333;9.06681944444444;5;1;"1600";"nej";"N_A";"2021-05-31";115.9;NA;"MST2021030_2021-05-26";"MST2021030";"MST2021030STEX21_08";"MST2021030STEX21_08"
"E8";"21";"MST2021030STEX21-08";"3uL";"QtyorID";"Unknown";"21";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021030";"MST2021030";"8";"VIB3227, plankton, 26.05.21";"4.07";"2021-nov-24";"MST-SX21";NA;"400";"21_08";"2021-05-26";NA;"MST2021030";"MST2021030::2021-05-26";TRUE;"PHELD_NICRA";"Sif";"MST_MJL";"2021-05-26";"SkiveFjord";"93740007";56.6208333333333;9.06681944444444;5;1;"1600";"nej";"N_A";"2021-05-31";115.9;NA;"MST2021030_2021-05-26";"MST2021030";"MST2021030STEX21_08";"MST2021030STEX21_08"
"E9";"21";"MST2021030STEX21-08";"3uL";"QtyorID";"Unknown";"21";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"MST2021030";"MST2021030";"8";"VIB3227, plankton, 26.05.21";"4.07";"2021-nov-24";"MST-SX21";NA;"400";"21_08";"2021-05-26";NA;"MST2021030";"MST2021030::2021-05-26";TRUE;"PHELD_NICRA";"Sif";"MST_MJL";"2021-05-26";"SkiveFjord";"93740007";56.6208333333333;9.06681944444444;5;1;"1600";"nej";"N_A";"2021-05-31";115.9;NA;"MST2021030_2021-05-26";"MST2021030";"MST2021030STEX21_08";"MST2021030STEX21_08"
"G1";"7";"std3E-1";"3uL";"QtyorID";"Standard";"7";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E-1";"std3E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E1";NA
"G2";"7";"std3E-1";"3uL";"QtyorID";"Standard";"7";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E-1";"std3E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E1";NA
"G3";"7";"std3E-1";"3uL";"QtyorID";"Standard";"7";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E-1";"std3E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E1";NA
"F1";"6";"std3E0";"3uL";"QtyorID";"Standard";"6";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E0";"std3E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E0";NA
"F2";"6";"std3E0";"3uL";"QtyorID";"Standard";"6";"0.0427";"NoCt";"NoCt";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E0";"std3E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E0";NA
"F3";"6";"std3E0";"3uL";"QtyorID";"Standard";"6";"0.0427";"37.63";"3.00e+000";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E0";"std3E0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E0";NA
"E1";"5";"std3E1";"3uL";"QtyorID";"Standard";"5";"0.0427";"34.18";"3.00e+001";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E1";"std3E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E1";NA
"E2";"5";"std3E1";"3uL";"QtyorID";"Standard";"5";"0.0427";"35.05";"3.00e+001";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E1";"std3E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E1";NA
"E3";"5";"std3E1";"3uL";"QtyorID";"Standard";"5";"0.0427";"34.94";"3.00e+001";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E1";"std3E1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E1";NA
"D1";"4";"std3E2";"3uL";"QtyorID";"Standard";"4";"0.0427";"31.95";"3.00e+002";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E2";"std3E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E2";NA
"D2";"4";"std3E2";"3uL";"QtyorID";"Standard";"4";"0.0427";"31.00";"3.00e+002";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E2";"std3E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E2";NA
"D3";"4";"std3E2";"3uL";"QtyorID";"Standard";"4";"0.0427";"30.61";"3.00e+002";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E2";"std3E2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E2";NA
"C1";"3";"std3E3";"3uL";"QtyorID";"Standard";"3";"0.0427";"27.60";"3.00e+003";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E3";"std3E3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E3";NA
"C2";"3";"std3E3";"3uL";"QtyorID";"Standard";"3";"0.0427";"28.33";"3.00e+003";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E3";"std3E3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E3";NA
"C3";"3";"std3E3";"3uL";"QtyorID";"Standard";"3";"0.0427";"28.49";"3.00e+003";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E3";"std3E3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E3";NA
"B1";"2";"std3E4";"3uL";"QtyorID";"Standard";"2";"0.0427";"25.10";"3.00e+004";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E4";"std3E4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E4";NA
"B2";"2";"std3E4";"3uL";"QtyorID";"Standard";"2";"0.0427";"24.59";"3.00e+004";"0.992";"-3.414";"qpcr0951";"MONIS6";"AssID09";"Neomel";"plt02";"qpcrrundate20220809";"std3E4";"std3E4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"std3E4";NA
