speciesabbr,smplNm,U_Pr_Nr,GnNm,SpNm,ClNm,PhNm,speciesNm,lokalitet_vanda,lon,lat,Lok_omr01,Dato_inds,typCnt,mch,molcnt,Dato_inds.dd,Dato_inds.mm,Dato_inds.yy,ssn.smpl,mch.ssn,eDN.lv1.l10
Karmik,MST2021-040,MST2021040,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93420310,10.9524027777778,56.4437333333333,Tr3Fornaes,2021-09-15,mcp,qPCR,26580,15,9,2021,1st_season,qPCR : 1st_season,4.424571315444656
Karmik,MST2021-043,MST2021043,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93000001,11.1513361111111,56.1316666666667,VSJ20925,2021-05-17,mcp,ddPCR,0,17,5,2021,2nd_season,ddPCR : 2nd_season,0
Karmik,MST2021-043,MST2021043,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93000001,11.1513361111111,56.1316666666667,VSJ20925,2021-05-17,mcp,qPCR,0,17,5,2021,2nd_season,qPCR : 2nd_season,0
Karmik,MST2021-044,MST2021044,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-05-19,mcp,ddPCR,0.7000717520713801,19,5,2021,2nd_season,ddPCR : 2nd_season,0.2304672513024299
Karmik,MST2021-044,MST2021044,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-05-19,mcp,qPCR,5.57,19,5,2021,2nd_season,qPCR : 2nd_season,0.8175653695597808
Karmik,MST2021-049,MST2021049,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,91650035,8.56828611111111,55.0938666666667,ListerDyb,2021-05-21,mcp,ddPCR,0,21,5,2021,2nd_season,ddPCR : 2nd_season,0
Karmik,MST2021-049,MST2021049,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,91650035,8.56828611111111,55.0938666666667,ListerDyb,2021-05-21,mcp,qPCR,0,21,5,2021,2nd_season,qPCR : 2nd_season,0
Karmik,MST2021-051,MST2021051,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93730002,9.07075,56.9543333333333,93730002_VIB3708_1,2021-06-04,mcp,ddPCR,0,4,6,2021,2nd_season,ddPCR : 2nd_season,0
Karmik,MST2021-051,MST2021051,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93730002,9.07075,56.9543333333333,93730002_VIB3708_1,2021-06-04,mcp,qPCR,0,4,6,2021,2nd_season,qPCR : 2nd_season,0
Karmik,MST2021-052,MST2021052,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-06-14,mcp,ddPCR,0,14,6,2021,2nd_season,ddPCR : 2nd_season,0
Karmik,MST2021-052,MST2021052,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-06-14,mcp,qPCR,0,14,6,2021,2nd_season,qPCR : 2nd_season,0
Karmik,MST2021-055,MST2021055,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,99000049,15.9833333333333,55.25,99000049,2021-09-14,mcp,ddPCR,0,14,9,2021,1st_season,ddPCR : 1st_season,0
Karmik,MST2021-055,MST2021055,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,99000049,15.9833333333333,55.25,99000049,2021-09-14,mcp,qPCR,0,14,9,2021,1st_season,qPCR : 1st_season,0
Karmik,MST2021-058,MST2021058,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94300001,10.0845083333333,55.6743833333333,94300001_VEJ0006870,2021-08-30,mcp,ddPCR,85.7973289489745,30,8,2021,1st_season,ddPCR : 1st_season,1.938506360653796
Karmik,MST2021-058,MST2021058,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94300001,10.0845083333333,55.6743833333333,94300001_VEJ0006870,2021-08-30,mcp,qPCR,840.0666666666667,30,8,2021,1st_season,qPCR : 1st_season,2.924830421265165
Karmik,MST2021-062,MST2021062,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,95600002,10.1654166666667,54.9975833333333,95600002_FYN6300043,2021-05-21,mcp,ddPCR,0,21,5,2021,2nd_season,ddPCR : 2nd_season,0
Karmik,MST2021-062,MST2021062,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,95600002,10.1654166666667,54.9975833333333,95600002_FYN6300043,2021-05-21,mcp,qPCR,0,21,5,2021,2nd_season,qPCR : 2nd_season,0
Karmik,MST2021-064,MST2021064,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93730002,9.05020833333333,56.954,93730002_VIB3708_1,2021-09-02,mcp,ddPCR,299.734058380127,2,9,2021,1st_season,ddPCR : 1st_season,2.4781826150940423
Karmik,MST2021-064,MST2021064,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93730002,9.05020833333333,56.954,93730002_VIB3708_1,2021-09-02,mcp,qPCR,2241,2,9,2021,1st_season,qPCR : 1st_season,3.3506356082589543
Karmik,MST2021-070,MST2021070,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93610032,9.96678333333333,56.6626666666667,93610032,2021-10-26,mcp,ddPCR,0,26,10,2021,1st_season,ddPCR : 1st_season,0
Karmik,MST2021-070,MST2021070,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93610032,9.96678333333333,56.6626666666667,93610032,2021-10-26,mcp,qPCR,0,26,10,2021,1st_season,qPCR : 1st_season,0
Karmik,MST2021-071,MST2021071,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-10-13,mcp,ddPCR,85.958957672119,13,10,2021,1st_season,ddPCR : 1st_season,1.9393143254669223
Karmik,MST2021-071,MST2021071,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-10-13,mcp,qPCR,927.6333333333333,13,10,2021,1st_season,qPCR : 1st_season,2.967844268629003
Karmik,MST2021-075,MST2021075,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94300001,10.0845083333333,55.6743833333333,VEJ0006870_94300001,2021-05-11,mcp,ddPCR,0,11,5,2021,2nd_season,ddPCR : 2nd_season,0
Karmik,MST2021-075,MST2021075,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94300001,10.0845083333333,55.6743833333333,VEJ0006870_94300001,2021-05-11,mcp,qPCR,0,11,5,2021,2nd_season,qPCR : 2nd_season,0
Karmik,MST2021-076,MST2021076,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,99000052,13.3,54.9996666666667,DMU444,2021-09-02,mcp,ddPCR,0,2,9,2021,1st_season,ddPCR : 1st_season,0
Karmik,MST2021-076,MST2021076,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,99000052,13.3,54.9996666666667,DMU444,2021-09-02,mcp,qPCR,0,2,9,2021,1st_season,qPCR : 1st_season,0
Karmik,MST2021-079,MST2021079,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93740007,9.06681944444444,56.6208333333333,93740007_VIB3727_1,2021-09-06,mcp,ddPCR,1.32433235645294,6,9,2021,1st_season,ddPCR : 1st_season,0.3662982279581427
Karmik,MST2021-079,MST2021079,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93740007,9.06681944444444,56.6208333333333,93740007_VIB3727_1,2021-09-06,mcp,qPCR,17.923333333333332,6,9,2021,1st_season,qPCR : 1st_season,1.2769976395057503
Karmik,MST2021-081,MST2021081,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-09-20,mcp,ddPCR,18.0782926082611,20,9,2021,1st_season,ddPCR : 1st_season,1.2805395053790811
Karmik,MST2021-081,MST2021081,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-09-20,mcp,qPCR,133.6,20,9,2021,1st_season,qPCR : 1st_season,2.1290450598879582
Karmik,MST2021-082,MST2021082,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93000005,10.7845083333333,56.8561,93000005_NOR409,2021-09-07,mcp,ddPCR,213.85736465454102,7,9,2021,1st_season,ddPCR : 1st_season,2.332150244564076
Karmik,MST2021-082,MST2021082,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93000005,10.7845083333333,56.8561,93000005_NOR409,2021-09-07,mcp,qPCR,1955,7,9,2021,1st_season,qPCR : 1st_season,3.291368850451583
Karmik,MST2021-083,MST2021083,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,95600002,10.1517305555556,54.9976833333333,FYN6300043,2021-10-22,mcp,ddPCR,9.066259264946,22,10,2021,1st_season,ddPCR : 1st_season,1.002868111823625
Karmik,MST2021-083,MST2021083,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,95600002,10.1517305555556,54.9976833333333,FYN6300043,2021-10-22,mcp,qPCR,99.63666666666667,22,10,2021,1st_season,qPCR : 1st_season,2.002756243440546
Karmik,MST2021-085,MST2021085,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93000001,11.1501055555556,56.1305,93000001,2021-09-16,mcp,ddPCR,63.224048614501996,16,9,2021,1st_season,ddPCR : 1st_season,1.807697679547457
Karmik,MST2021-085,MST2021085,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,93000001,11.1501055555556,56.1305,93000001,2021-09-16,mcp,qPCR,353.2,16,9,2021,1st_season,qPCR : 1st_season,2.5492485568540557
Karmik,MST2021-088,MST2021088,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,96700057,10.8276944444444,55.4392166666667,KertemindeBugt,2021-05-20,mcp,ddPCR,0,20,5,2021,2nd_season,ddPCR : 2nd_season,0
Karmik,MST2021-088,MST2021088,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,96700057,10.8276944444444,55.4392166666667,KertemindeBugt,2021-05-20,mcp,qPCR,0,20,5,2021,2nd_season,qPCR : 2nd_season,0
Karmik,MST2021-089,MST2021089,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94510035,10.6003444444444,56.2094,EbeltoftVig,2021-05-17,mcp,ddPCR,0,17,5,2021,2nd_season,ddPCR : 2nd_season,0
Karmik,MST2021-089,MST2021089,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94510035,10.6003444444444,56.2094,EbeltoftVig,2021-05-17,mcp,qPCR,0,17,5,2021,2nd_season,qPCR : 2nd_season,0
Karmik,MST2021-099,MST2021099,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94400007,10.3166972222222,56.1544166666667,94400007_ARH170006,2021-08-24,mcp,ddPCR,21.01593017578125,24,8,2021,1st_season,ddPCR : 1st_season,1.3427370391789186
Karmik,MST2021-099,MST2021099,Karenia,mikimotoi,Dinophyceae,Myzozoa,K. mikimotoi,94400007,10.3166972222222,56.1544166666667,94400007_ARH170006,2021-08-24,mcp,qPCR,172.8,24,8,2021,1st_season,qPCR : 1st_season,2.2400497721126476
Mnelei,MST1022,MST1022,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,94400007,10.3170055555556,56.1547333333333,ARH1700006_94400007,2021-05-17,mcp,ddPCR,1.40787899494171,17,5,2021,2nd_season,ddPCR : 2nd_season,0.38163465818813747
Mnelei,MST1022,MST1022,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,94400007,10.3170055555556,56.1547333333333,ARH1700006_94400007,2021-05-17,mcp,qPCR,8.756666666666666,17,5,2021,2nd_season,qPCR : 2nd_season,0.9893014677141294
Mnelei,MST1024,MST1024,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93770056,8.400225,56.6008333333333,NissumBredning,2021-04-15,mcp,ddPCR,0,15,4,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST1024,MST1024,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93770056,8.400225,56.6008333333333,NissumBredning,2021-04-15,mcp,qPCR,0,15,4,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST1027,MST1027,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,96510125,10.3685111111111,55.0262,Sydfynskeoehav_BF11,2021-03-19,mcp,ddPCR,0.3353966027498245,19,3,2021,2nd_season,ddPCR : 2nd_season,0.12561026705331108
Mnelei,MST1027,MST1027,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,96510125,10.3685111111111,55.0262,Sydfynskeoehav_BF11,2021-03-19,mcp,qPCR,1.4325,19,3,2021,2nd_season,qPCR : 2nd_season,0.38605284894038955
Mnelei,MST1028,MST1028,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,95700008,9.81666666666667,54.8341666666667,FFSB0011,2021-03-15,mcp,ddPCR,0.346112363040447,15,3,2021,2nd_season,ddPCR : 2nd_season,0.12908131294272224
Mnelei,MST1028,MST1028,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,95700008,9.81666666666667,54.8341666666667,FFSB0011,2021-03-15,mcp,qPCR,4.503333333333334,15,3,2021,2nd_season,qPCR : 2nd_season,0.7406258185431313
Mnelei,MST1031,MST1031,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93210013,11.7835111111111,55.8656666666667,Isefjordydre,2021-03-17,mcp,ddPCR,0,17,3,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST1031,MST1031,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93210013,11.7835111111111,55.8656666666667,Isefjordydre,2021-03-17,mcp,qPCR,0,17,3,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST1038,MST1038,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,95220322,11.5002361111111,55.1395,BFKarrebaeksmindeBugt,2021-04-14,mcp,ddPCR,0,14,4,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST1038,MST1038,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,95220322,11.5002361111111,55.1395,BFKarrebaeksmindeBugt,2021-04-14,mcp,qPCR,0,14,4,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST1039,MST1039,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,91320001,8.21670555555556,56.0778333333333,RKB1,2021-04-26,mcp,ddPCR,0,26,4,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST1039,MST1039,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,91320001,8.21670555555556,56.0778333333333,RKB1,2021-04-26,mcp,qPCR,0,26,4,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST1043,MST1043,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93500119,10.3204,56.6261666666667,Hevringbugt,2021-04-06,mcp,ddPCR,0,6,4,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST1043,MST1043,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93500119,10.3204,56.6261666666667,Hevringbugt,2021-04-06,mcp,qPCR,0,6,4,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST1054,MST1054,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,99000052,13.3,55,DMU444_Arkona,2021-05-18,mcp,ddPCR,0.32581090927124,18,5,2021,2nd_season,ddPCR : 2nd_season,0.12248158823469345
Mnelei,MST1054,MST1054,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,99000052,13.3,55,DMU444_Arkona,2021-05-18,mcp,qPCR,0,18,5,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-005,MST2021005,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93220011,12.04,55.713,ROS60_322RoskildeFjord,2021-06-01,mcp,ddPCR,0,1,6,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST2021-005,MST2021005,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93220011,12.04,55.713,ROS60_322RoskildeFjord,2021-06-01,mcp,qPCR,0,1,6,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-006,MST2021006,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,99210007,12.0851805555556,54.7410833333333,1001027Hovedeskov,2021-08-24,mcp,ddPCR,227.55458831787098,24,8,2021,1st_season,ddPCR : 1st_season,2.3589899443351747
Mnelei,MST2021-006,MST2021006,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,99210007,12.0851805555556,54.7410833333333,1001027Hovedeskov,2021-08-24,mcp,qPCR,1215.2333333333333,24,8,2021,1st_season,qPCR : 1st_season,3.085016901958045
Mnelei,MST2021-008,MST2021008,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,97200002,12.75,55.8666666666667,KBH431_Ven,2021-05-19,mcp,ddPCR,0,19,5,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST2021-008,MST2021008,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,97200002,12.75,55.8666666666667,KBH431_Ven,2021-05-19,mcp,qPCR,0,19,5,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-011,MST2021011,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,98210012,11.0846527777778,54.73475,0401011FemerenBaeltVest,2021-08-31,mcp,ddPCR,10661.92626953125,31,8,2021,1st_season,ddPCR : 1st_season,4.027876406220578
Mnelei,MST2021-011,MST2021011,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,98210012,11.0846527777778,54.73475,0401011FemerenBaeltVest,2021-08-31,mcp,qPCR,63296.666666666664,31,8,2021,1st_season,qPCR : 1st_season,4.80138770097362
Mnelei,MST2021-012,MST2021012,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,95130028,9.66136111111111,55.7021833333333,VejleFjordindre_VF,2021-04-27,mcp,ddPCR,1.4126688241958598,27,4,2021,2nd_season,ddPCR : 2nd_season,0.3824977124205497
Mnelei,MST2021-012,MST2021012,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,95130028,9.66136111111111,55.7021833333333,VejleFjordindre_VF,2021-04-27,mcp,qPCR,7.9366666666666665,27,4,2021,2nd_season,qPCR : 2nd_season,0.9511755592632172
Mnelei,MST2021-013,MST2021013,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93220011,12.04,55.713,ROS60,2021-08-25,mcp,ddPCR,3.4271457791328452,25,8,2021,1st_season,ddPCR : 1st_season,0.6461238228667159
Mnelei,MST2021-013,MST2021013,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93220011,12.04,55.713,ROS60,2021-08-25,mcp,qPCR,16.586666666666666,25,8,2021,1st_season,qPCR : 1st_season,1.2451835321546652
Mnelei,MST2021-015,MST2021015,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,91320001,8.21678611111111,56.0778333333333,RKB1,2021-09-02,mcp,ddPCR,1.22698128223419,2,9,2021,1st_season,ddPCR : 1st_season,0.34771656680657215
Mnelei,MST2021-015,MST2021015,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,91320001,8.21678611111111,56.0778333333333,RKB1,2021-09-02,mcp,qPCR,5.666666666666667,2,9,2021,1st_season,qPCR : 1st_season,0.8239087409443188
Mnelei,MST2021-019,MST2021019,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93000005,10.7834722222222,56.8566666666667,NOR409_aalborgBugt,2021-05-25,mcp,ddPCR,2.557266652584075,25,5,2021,2nd_season,ddPCR : 2nd_season,0.5511164211051909
Mnelei,MST2021-019,MST2021019,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93000005,10.7834722222222,56.8566666666667,NOR409_aalborgBugt,2021-05-25,mcp,qPCR,14.003333333333332,25,5,2021,2nd_season,qPCR : 2nd_season,1.1761877582188165
Mnelei,MST2021-025,MST2021025,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,99150002,15.5078333333333,55.0334833333333,FranksRev,2021-06-10,mcp,ddPCR,0,10,6,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST2021-025,MST2021025,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,99150002,15.5078333333333,55.0334833333333,FranksRev,2021-06-10,mcp,qPCR,0,10,6,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-028,MST2021028,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,92200001,9.90025555555555,57.6078333333333,HirtshalsNOR7715_92200001,2021-09-27,mcp,ddPCR,57.381434440613,27,9,2021,1st_season,ddPCR : 1st_season,1.7662747614637384
Mnelei,MST2021-028,MST2021028,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,92200001,9.90025555555555,57.6078333333333,HirtshalsNOR7715_92200001,2021-09-27,mcp,qPCR,293.0333333333333,27,9,2021,1st_season,qPCR : 1st_season,2.468396567358177
Mnelei,MST2021-029,MST2021029,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,97200002,12.7336055555556,55.8616666666667,KBH431,2021-09-07,mcp,ddPCR,85.881471633911,7,9,2021,1st_season,ddPCR : 1st_season,1.9389271685646847
Mnelei,MST2021-029,MST2021029,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,97200002,12.7336055555556,55.8616666666667,KBH431,2021-09-07,mcp,qPCR,450.6333333333333,7,9,2021,1st_season,qPCR : 1st_season,2.6547859880547238
Mnelei,MST2021-030,MST2021030,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93740007,9.06681944444444,56.6208333333333,SkiveFjord,2021-05-26,mcp,ddPCR,0,26,5,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST2021-030,MST2021030,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93740007,9.06681944444444,56.6208333333333,SkiveFjord,2021-05-26,mcp,qPCR,0,26,5,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-031,MST2021031,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,92200001,9.90025555555555,57.6078333333333,HirtshalsNOR7715_92200001,2021-06-17,mcp,ddPCR,0.4158756136894225,17,6,2021,2nd_season,ddPCR : 2nd_season,0.1510251017569204
Mnelei,MST2021-031,MST2021031,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,92200001,9.90025555555555,57.6078333333333,HirtshalsNOR7715_92200001,2021-06-17,mcp,qPCR,0,17,6,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-032,MST2021032,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93920064,10.4687805555556,57.5407666666667,KragskovRevSyd,2021-06-23,mcp,ddPCR,8.61102283000945,23,6,2021,2nd_season,ddPCR : 2nd_season,0.9827696088747088
Mnelei,MST2021-032,MST2021032,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93920064,10.4687805555556,57.5407666666667,KragskovRevSyd,2021-06-23,mcp,qPCR,17.05,23,6,2021,2nd_season,qPCR : 2nd_season,1.2564772062416767
Mnelei,MST2021-039,MST2021039,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93610032,9.96678333333333,56.6626666666667,MariagerFjord,2021-05-07,mcp,ddPCR,0,7,5,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST2021-039,MST2021039,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93610032,9.96678333333333,56.6626666666667,MariagerFjord,2021-05-07,mcp,qPCR,0,7,5,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-040,MST2021040,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93420310,10.9524027777778,56.4437333333333,Tr3Fornaes,2021-09-15,mcp,ddPCR,1738.8563537597652,15,9,2021,1st_season,ddPCR : 1st_season,3.2405133934867845
Mnelei,MST2021-040,MST2021040,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93420310,10.9524027777778,56.4437333333333,Tr3Fornaes,2021-09-15,mcp,qPCR,8752,15,9,2021,1st_season,qPCR : 1st_season,3.9421569284674907
Mnelei,MST2021-043,MST2021043,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93000001,11.1513361111111,56.1316666666667,VSJ20925,2021-05-17,mcp,ddPCR,0.3095730766654015,17,5,2021,2nd_season,ddPCR : 2nd_season,0.1171297378945359
Mnelei,MST2021-043,MST2021043,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93000001,11.1513361111111,56.1316666666667,VSJ20925,2021-05-17,mcp,qPCR,2.2633333333333336,17,5,2021,2nd_season,qPCR : 2nd_season,0.5136614370834754
Mnelei,MST2021-044,MST2021044,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-05-19,mcp,ddPCR,0.71867473423481,19,5,2021,2nd_season,ddPCR : 2nd_season,0.2351936925723141
Mnelei,MST2021-044,MST2021044,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,91500007,8.35012777777778,55.3375166666667,Soenderhooest,2021-05-19,mcp,qPCR,0,19,5,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-049,MST2021049,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,91650035,8.56828611111111,55.0938666666667,ListerDyb,2021-05-21,mcp,ddPCR,17.133399248123148,21,5,2021,2nd_season,ddPCR : 2nd_season,1.2584792236390394
Mnelei,MST2021-049,MST2021049,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,91650035,8.56828611111111,55.0938666666667,ListerDyb,2021-05-21,mcp,qPCR,81.07,21,5,2021,2nd_season,qPCR : 2nd_season,1.9141844334232463
Mnelei,MST2021-051,MST2021051,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93730002,9.07075,56.9543333333333,93730002_VIB3708_1,2021-06-04,mcp,ddPCR,0,4,6,2021,2nd_season,ddPCR : 2nd_season,0
Mnelei,MST2021-051,MST2021051,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,93730002,9.07075,56.9543333333333,93730002_VIB3708_1,2021-06-04,mcp,qPCR,0,4,6,2021,2nd_season,qPCR : 2nd_season,0
Mnelei,MST2021-052,MST2021052,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-06-14,mcp,ddPCR,2.3721215128898603,14,6,2021,2nd_season,ddPCR : 2nd_season,0.527903215842005
Mnelei,MST2021-052,MST2021052,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,94230001,10.5169333333333,55.4678333333333,FYN6900017,2021-06-14,mcp,qPCR,7.823333333333333,14,6,2021,2nd_season,qPCR : 2nd_season,0.9456326865816859
Mnelei,MST2021-055,MST2021055,Mnemiopsis,leidyi,Tentaculata,Ctenophora,M. leidyi,99000049,15.9833333333333,55.25,99000049,2021-09-14,mcp,ddPCR,6.097531914710999,14,9,2021,1st_season,ddPCR : 1st_season,0.8511073540477316
