"","speciesabbr","smplNm.x","U_Pr_Nr.x","GnNm.x","SpNm.x","ClNm.x","PhNm.x","speciesNm.x","lokalitet_vanda.x","lon.x","lat.x","Lok_omr01.x","Dato_inds.x","typCnt","mch","molcnt","Dato_inds.dd","Dato_inds.mm","Dato_inds.yy","ssn.smpl","mch.ssn","eDN.lv1.l10","snpb","lon.m","lat.m","uspcAb","MST.n_Dinds","U_Pr_Nr.y","Navn_Inds","skib","Inst","Dato_inds.y","Lok_omr01.y","lokalitet_vanda.y","lok_pos_lat.x","lok_pos_lon.x","max_Dyb","Dyb_Str_m","Vwf_mL","vandsoejllagd","Dyb_lagd01","dato_80C","Temp_Inds","Bemaerkn","MST.nummer.x","smplNm.y","ddlod","qlod","qloq","qloq.unmf","mcp_ddPCR","mcp_qPCR","sdmn_ddPCR","sdmn_qPCR","sdmx_ddPCR","sdmx_qPCR","GnNm.y","SpNm.y","GnNmLt","speciesNm.y","smplTp","ClNm.y","PhNm.y","U_Pr_Nr","Dato_inds","lokalitet_vanda","lok_pos_lat.y","lok_pos_lon.y","Lok_omr01","lat.y","lon.y","MST.nummer.y","Unikt.prøvesæt.nummer","Noter.på.plastic.posen","Konc.målt.på.Qubit._ng.uL","Dato.for.ekstraktion","Ekstraktionsnummer","Noter2","Elueringvolumen.AE.buffer.uL","Sub_Nmb_for_extraction","Dato_for_indsml","X.Noter2","U_Pr_Nr.y.y","MSTno_di"
"225","Promin","MST2021-011","MST2021011","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",98210012,11.0846527777778,54.73475,"0401011FemerenBaeltVest","2021-08-31","mcp","ddPCR",111.173496246338,31,8,2021,"1st_season","ddPCR : 1st_season",2.04989025626355,15,11.3246527777778,54.73475,"Promin","MST2021011_2021-08-31","MST2021011","NicolaiEspenhainAnker","ABRA","MSTSTO","2021-08-31","0401011FemerenBaeltVest",98210012,"54.73475","11.0846527777778","51","4.1e+16","1500","nej","_","2021-08-03","170.9",NA,"MST2021011","MST2021-011",0.560731440782545,30,0,3,111.173496246338,169.566666666667,102.983264923096,143.623202492942,119.37515258789,195.510130840391,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021011","2021-08-31",98210012,"54.73475","11.0846527777778","0401011FemerenBaeltVest",54.73475,11.0846527777778,"MST2021-011","5","STO0401011, Ålegræs, 31.08.2021","4.23","2021-dec-08","MST-SX22",NA,"400","22_05","2021-08-31",NA,"MST2021011","MST2021011::2021-08-31"
"226","Promin","MST2021-011","MST2021011","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",98210012,11.0846527777778,54.73475,"0401011FemerenBaeltVest","2021-08-31","mcp","ddPCR",111.173496246338,31,8,2021,"1st_season","ddPCR : 1st_season",2.04989025626355,15,11.3246527777778,54.73475,"Promin","MST2021011_2021-08-31","MST2021011","NicolaiEspenhainAnker","ABRA","MSTSTO","2021-08-31","0401011FemerenBaeltVest",98210012,"54.73475","11.0846527777778","51","4.1e+16","1500","nej","_","2021-08-03","170.9",NA,"MST2021011","MST2021-011",0.560731440782545,30,0,3,111.173496246338,169.566666666667,102.983264923096,143.623202492942,119.37515258789,195.510130840391,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021011","2021-08-31",98210012,"54.73475","11.0846527777778","0401011FemerenBaeltVest",54.73475,11.0846527777778,"MST2021-011","19",NA,"2.12","'2023-jan24","MST-SX26",NA,"400","26_19","2022-04-28",NA,"MST2021011","MST2021011::2022-04-28"
"227","Promin","MST2021-011","MST2021011","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",98210012,11.0846527777778,54.73475,"0401011FemerenBaeltVest","2021-08-31","mcp","qPCR",169.566666666667,31,8,2021,"1st_season","qPCR : 1st_season",2.23189416225245,15,11.3246527777778,54.73475,"Promin","MST2021011_2021-08-31","MST2021011","NicolaiEspenhainAnker","ABRA","MSTSTO","2021-08-31","0401011FemerenBaeltVest",98210012,"54.73475","11.0846527777778","51","4.1e+16","1500","nej","_","2021-08-03","170.9",NA,"MST2021011","MST2021-011",0.560731440782545,30,0,3,111.173496246338,169.566666666667,102.983264923096,143.623202492942,119.37515258789,195.510130840391,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021011","2021-08-31",98210012,"54.73475","11.0846527777778","0401011FemerenBaeltVest",54.73475,11.0846527777778,"MST2021-011","5","STO0401011, Ålegræs, 31.08.2021","4.23","2021-dec-08","MST-SX22",NA,"400","22_05","2021-08-31",NA,"MST2021011","MST2021011::2021-08-31"
"228","Promin","MST2021-011","MST2021011","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",98210012,11.0846527777778,54.73475,"0401011FemerenBaeltVest","2021-08-31","mcp","qPCR",169.566666666667,31,8,2021,"1st_season","qPCR : 1st_season",2.23189416225245,15,11.3246527777778,54.73475,"Promin","MST2021011_2021-08-31","MST2021011","NicolaiEspenhainAnker","ABRA","MSTSTO","2021-08-31","0401011FemerenBaeltVest",98210012,"54.73475","11.0846527777778","51","4.1e+16","1500","nej","_","2021-08-03","170.9",NA,"MST2021011","MST2021-011",0.560731440782545,30,0,3,111.173496246338,169.566666666667,102.983264923096,143.623202492942,119.37515258789,195.510130840391,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021011","2021-08-31",98210012,"54.73475","11.0846527777778","0401011FemerenBaeltVest",54.73475,11.0846527777778,"MST2021-011","19",NA,"2.12","'2023-jan24","MST-SX26",NA,"400","26_19","2022-04-28",NA,"MST2021011","MST2021011::2022-04-28"
"229","Promin","MST2021-012","MST2021012","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",95130028,9.66136111111111,55.7021833333333,"VejleFjordindre_VF","2021-04-27","mcp","ddPCR",0.514304116368295,27,4,2021,"2nd_season","ddPCR : 2nd_season",0.180213102903393,15,9.90136111111111,55.7021833333333,"Promin","MST2021012_2021-04-27","MST2021012","KRISTIANMCGREGOR","LIVII","MSTSYD","2021-04-27","VejleFjordindre_VF",95130028,"55.7021833333333","9.66136111111111","69","59","1500","nej","na","2021-05-03","81.7",NA,"MST2021012","MST2021-012",0.560731440782545,30,0,3,0.514304116368295,0,0.139371966943145,0,1.28018617630005,0,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021012","2021-04-27",95130028,"55.7021833333333","9.66136111111111","VejleFjordindre_VF",55.7021833333333,9.66136111111111,"MST2021-012","12","Vejle Fjord Bundfauna, 27-04-21","11","2022-feb-01","MST-SX25",NA,"400","25_12","2021-04-27",NA,"MST2021012","MST2021012::2021-04-27"
"230","Promin","MST2021-012","MST2021012","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",95130028,9.66136111111111,55.7021833333333,"VejleFjordindre_VF","2021-04-27","mcp","ddPCR",0.514304116368295,27,4,2021,"2nd_season","ddPCR : 2nd_season",0.180213102903393,15,9.90136111111111,55.7021833333333,"Promin","MST2021012_2021-04-27","MST2021012","KRISTIANMCGREGOR","LIVII","MSTSYD","2021-04-27","VejleFjordindre_VF",95130028,"55.7021833333333","9.66136111111111","69","59","1500","nej","na","2021-05-03","81.7",NA,"MST2021012","MST2021-012",0.560731440782545,30,0,3,0.514304116368295,0,0.139371966943145,0,1.28018617630005,0,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021012","2021-04-27",95130028,"55.7021833333333","9.66136111111111","VejleFjordindre_VF",55.7021833333333,9.66136111111111,"MST2021-012","4",NA,"0","'2023-jan24","MST-SX26",NA,"400","26_04","2022-05-09",NA,"MST2021012","MST2021012::2022-05-09"
"231","Promin","MST2021-015","MST2021015","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",91320001,8.21678611111111,56.0778333333333,"RKB1","2021-09-02","mcp","ddPCR",0.57358030229807,2,9,2021,"1st_season","ddPCR : 1st_season",0.196888910550835,15,8.45678611111111,56.0778333333333,"Promin","MST2021015_2021-09-02","MST2021015","BentJensen","Penelope","MST_MJL","2021-09-02","RKB1",91320001,"56.0778333333333","8.21678611111111","32","1","925","nej","na","2021-09-08","17.5",NA,"MST2021015","MST2021-015",0.560731440782545,30,0,3,0.57358030229807,0.375866666666667,0.155434738844633,0.0896936362579062,1.42774507403373,0.662039697075427,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021015","2021-09-02",91320001,"56.0778333333333","8.21678611111111","RKB1",56.0778333333333,8.21678611111111,"MST2021-015","3","RKBI_2_9_21, RKBI, 02-09-2021, Fytoplankton","5.4","2021-nov-24","MST-SX21",NA,"400","21_03","2021-09-02",NA,"MST2021015","MST2021015::2021-09-02"
"232","Promin","MST2021-015","MST2021015","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",91320001,8.21678611111111,56.0778333333333,"RKB1","2021-09-02","mcp","ddPCR",0.57358030229807,2,9,2021,"1st_season","ddPCR : 1st_season",0.196888910550835,15,8.45678611111111,56.0778333333333,"Promin","MST2021015_2021-09-02","MST2021015","BentJensen","Penelope","MST_MJL","2021-09-02","RKB1",91320001,"56.0778333333333","8.21678611111111","32","1","925","nej","na","2021-09-08","17.5",NA,"MST2021015","MST2021-015",0.560731440782545,30,0,3,0.57358030229807,0.375866666666667,0.155434738844633,0.0896936362579062,1.42774507403373,0.662039697075427,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021015","2021-09-02",91320001,"56.0778333333333","8.21678611111111","RKB1",56.0778333333333,8.21678611111111,"MST2021-015","25",NA,"7.8","'2023-jan24","MST-SX26",NA,"400","26_25","2022-04-29",NA,"MST2021015","MST2021015::2022-04-29"
"233","Promin","MST2021-015","MST2021015","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",91320001,8.21678611111111,56.0778333333333,"RKB1","2021-09-02","mcp","qPCR",0.375866666666667,2,9,2021,"1st_season","qPCR : 1st_season",0.138576349061831,15,8.45678611111111,56.0778333333333,"Promin","MST2021015_2021-09-02","MST2021015","BentJensen","Penelope","MST_MJL","2021-09-02","RKB1",91320001,"56.0778333333333","8.21678611111111","32","1","925","nej","na","2021-09-08","17.5",NA,"MST2021015","MST2021-015",0.560731440782545,30,0,3,0.57358030229807,0.375866666666667,0.155434738844633,0.0896936362579062,1.42774507403373,0.662039697075427,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021015","2021-09-02",91320001,"56.0778333333333","8.21678611111111","RKB1",56.0778333333333,8.21678611111111,"MST2021-015","3","RKBI_2_9_21, RKBI, 02-09-2021, Fytoplankton","5.4","2021-nov-24","MST-SX21",NA,"400","21_03","2021-09-02",NA,"MST2021015","MST2021015::2021-09-02"
"234","Promin","MST2021-015","MST2021015","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",91320001,8.21678611111111,56.0778333333333,"RKB1","2021-09-02","mcp","qPCR",0.375866666666667,2,9,2021,"1st_season","qPCR : 1st_season",0.138576349061831,15,8.45678611111111,56.0778333333333,"Promin","MST2021015_2021-09-02","MST2021015","BentJensen","Penelope","MST_MJL","2021-09-02","RKB1",91320001,"56.0778333333333","8.21678611111111","32","1","925","nej","na","2021-09-08","17.5",NA,"MST2021015","MST2021-015",0.560731440782545,30,0,3,0.57358030229807,0.375866666666667,0.155434738844633,0.0896936362579062,1.42774507403373,0.662039697075427,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021015","2021-09-02",91320001,"56.0778333333333","8.21678611111111","RKB1",56.0778333333333,8.21678611111111,"MST2021-015","25",NA,"7.8","'2023-jan24","MST-SX26",NA,"400","26_25","2022-04-29",NA,"MST2021015","MST2021015::2022-04-29"
"235","Promin","MST2021-028","MST2021028","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",92200001,9.90025555555555,57.6078333333333,"HirtshalsNOR7715_92200001","2021-09-27","mcp","ddPCR",0.568535551428795,27,9,2021,"1st_season","ddPCR : 1st_season",0.195494366587716,15,10.1402555555555,57.6078333333333,"Promin","MST2021028_2021-09-27","MST2021028","SvendaageBendtsen","MagretheGaardbo","Nordjylland","2021-09-27","HirtshalsNOR7715_92200001",92200001,"57.6078333333333","9.90025555555555","18",NA,"1200","nej",NA,"2021-10-09","15","VandproeverneernedkoeletogtransporterettilAalborghvorfiltreringenskete","MST2021028","MST2021-028",0.560731440782545,30,0,3,0.568535551428795,0.2307,0.154067706316709,0.178937755071867,1.4151868224144,0.282462244928133,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021028","2021-09-27",92200001,"57.6078333333333","9.90025555555555","HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,"MST2021-028","6","'eDNA Hirtshals_27_9_21","0.58","2021-nov-24","MST-SX21",NA,"400","21_06","2021-09-27",NA,"MST2021028","MST2021028::2021-09-27"
"236","Promin","MST2021-028","MST2021028","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",92200001,9.90025555555555,57.6078333333333,"HirtshalsNOR7715_92200001","2021-09-27","mcp","ddPCR",0.568535551428795,27,9,2021,"1st_season","ddPCR : 1st_season",0.195494366587716,15,10.1402555555555,57.6078333333333,"Promin","MST2021028_2021-09-27","MST2021028","SvendaageBendtsen","MagretheGaardbo","Nordjylland","2021-09-27","HirtshalsNOR7715_92200001",92200001,"57.6078333333333","9.90025555555555","18",NA,"1200","nej",NA,"2021-10-09","15","VandproeverneernedkoeletogtransporterettilAalborghvorfiltreringenskete","MST2021028","MST2021-028",0.560731440782545,30,0,3,0.568535551428795,0.2307,0.154067706316709,0.178937755071867,1.4151868224144,0.282462244928133,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021028","2021-09-27",92200001,"57.6078333333333","9.90025555555555","HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,"MST2021-028","21","'9/5-22,MST2021-029,91500007","14.6","'2023-jan31","MST-SX27",NA,"400","27_21","2022-05-09",NA,"MST2021028","MST2021028::2022-05-09"
"237","Promin","MST2021-028","MST2021028","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",92200001,9.90025555555555,57.6078333333333,"HirtshalsNOR7715_92200001","2021-09-27","mcp","qPCR",0.2307,27,9,2021,"1st_season","qPCR : 1st_season",0.0901522005973877,15,10.1402555555555,57.6078333333333,"Promin","MST2021028_2021-09-27","MST2021028","SvendaageBendtsen","MagretheGaardbo","Nordjylland","2021-09-27","HirtshalsNOR7715_92200001",92200001,"57.6078333333333","9.90025555555555","18",NA,"1200","nej",NA,"2021-10-09","15","VandproeverneernedkoeletogtransporterettilAalborghvorfiltreringenskete","MST2021028","MST2021-028",0.560731440782545,30,0,3,0.568535551428795,0.2307,0.154067706316709,0.178937755071867,1.4151868224144,0.282462244928133,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021028","2021-09-27",92200001,"57.6078333333333","9.90025555555555","HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,"MST2021-028","6","'eDNA Hirtshals_27_9_21","0.58","2021-nov-24","MST-SX21",NA,"400","21_06","2021-09-27",NA,"MST2021028","MST2021028::2021-09-27"
"238","Promin","MST2021-028","MST2021028","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",92200001,9.90025555555555,57.6078333333333,"HirtshalsNOR7715_92200001","2021-09-27","mcp","qPCR",0.2307,27,9,2021,"1st_season","qPCR : 1st_season",0.0901522005973877,15,10.1402555555555,57.6078333333333,"Promin","MST2021028_2021-09-27","MST2021028","SvendaageBendtsen","MagretheGaardbo","Nordjylland","2021-09-27","HirtshalsNOR7715_92200001",92200001,"57.6078333333333","9.90025555555555","18",NA,"1200","nej",NA,"2021-10-09","15","VandproeverneernedkoeletogtransporterettilAalborghvorfiltreringenskete","MST2021028","MST2021-028",0.560731440782545,30,0,3,0.568535551428795,0.2307,0.154067706316709,0.178937755071867,1.4151868224144,0.282462244928133,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021028","2021-09-27",92200001,"57.6078333333333","9.90025555555555","HirtshalsNOR7715_92200001",57.6078333333333,9.90025555555555,"MST2021-028","21","'9/5-22,MST2021-029,91500007","14.6","'2023-jan31","MST-SX27",NA,"400","27_21","2022-05-09",NA,"MST2021028","MST2021028::2022-05-09"
"239","Promin","MST2021-029","MST2021029","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",97200002,12.7336055555556,55.8616666666667,"KBH431","2021-09-07","mcp","ddPCR",0.503345988690855,7,9,2021,"1st_season","ddPCR : 1st_season",0.177058943119809,15,12.9736055555556,55.8616666666667,"Promin","MST2021029_2021-09-07","MST2021029","alkri","Sif","MSTSJL","2021-09-07","KBH431",97200002,"55.8616666666667","12.7336055555556","501","1","1800","ja","12","2021-09-15","17.1",NA,"MST2021029","MST2021-029",0.560731440782545,30,0,3,0.503345988690855,0.603733333333333,0.136402500793338,0.350746647254138,1.25290796160698,0.856720019412529,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021029","2021-09-07",97200002,"55.8616666666667","12.7336055555556","KBH431",55.8616666666667,12.7336055555556,"MST2021-029","7","MST2021-029, KBH431, Fytoplankton, 07-09-2021, Julis","5.7","2021-nov-24","MST-SX21",NA,"400","21_07","2021-09-07",NA,"MST2021029","MST2021029::2021-09-07"
"240","Promin","MST2021-029","MST2021029","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",97200002,12.7336055555556,55.8616666666667,"KBH431","2021-09-07","mcp","ddPCR",0.503345988690855,7,9,2021,"1st_season","ddPCR : 1st_season",0.177058943119809,15,12.9736055555556,55.8616666666667,"Promin","MST2021029_2021-09-07","MST2021029","alkri","Sif","MSTSJL","2021-09-07","KBH431",97200002,"55.8616666666667","12.7336055555556","501","1","1800","ja","12","2021-09-15","17.1",NA,"MST2021029","MST2021-029",0.560731440782545,30,0,3,0.503345988690855,0.603733333333333,0.136402500793338,0.350746647254138,1.25290796160698,0.856720019412529,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021029","2021-09-07",97200002,"55.8616666666667","12.7336055555556","KBH431",55.8616666666667,12.7336055555556,"MST2021-029","11","'9/5-22,MST2021-029,91500007","16.8","'2023-jan31","MST-SX27",NA,"400","27_11","2022-05-09",NA,"MST2021029","MST2021029::2022-05-09"
"241","Promin","MST2021-029","MST2021029","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",97200002,12.7336055555556,55.8616666666667,"KBH431","2021-09-07","mcp","qPCR",0.603733333333333,7,9,2021,"1st_season","qPCR : 1st_season",0.20513215603678,15,12.9736055555556,55.8616666666667,"Promin","MST2021029_2021-09-07","MST2021029","alkri","Sif","MSTSJL","2021-09-07","KBH431",97200002,"55.8616666666667","12.7336055555556","501","1","1800","ja","12","2021-09-15","17.1",NA,"MST2021029","MST2021-029",0.560731440782545,30,0,3,0.503345988690855,0.603733333333333,0.136402500793338,0.350746647254138,1.25290796160698,0.856720019412529,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021029","2021-09-07",97200002,"55.8616666666667","12.7336055555556","KBH431",55.8616666666667,12.7336055555556,"MST2021-029","7","MST2021-029, KBH431, Fytoplankton, 07-09-2021, Julis","5.7","2021-nov-24","MST-SX21",NA,"400","21_07","2021-09-07",NA,"MST2021029","MST2021029::2021-09-07"
"242","Promin","MST2021-029","MST2021029","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",97200002,12.7336055555556,55.8616666666667,"KBH431","2021-09-07","mcp","qPCR",0.603733333333333,7,9,2021,"1st_season","qPCR : 1st_season",0.20513215603678,15,12.9736055555556,55.8616666666667,"Promin","MST2021029_2021-09-07","MST2021029","alkri","Sif","MSTSJL","2021-09-07","KBH431",97200002,"55.8616666666667","12.7336055555556","501","1","1800","ja","12","2021-09-15","17.1",NA,"MST2021029","MST2021-029",0.560731440782545,30,0,3,0.503345988690855,0.603733333333333,0.136402500793338,0.350746647254138,1.25290796160698,0.856720019412529,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021029","2021-09-07",97200002,"55.8616666666667","12.7336055555556","KBH431",55.8616666666667,12.7336055555556,"MST2021-029","11","'9/5-22,MST2021-029,91500007","16.8","'2023-jan31","MST-SX27",NA,"400","27_11","2022-05-09",NA,"MST2021029","MST2021029::2022-05-09"
"243","Promin","MST2021-030","MST2021030","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",93740007,9.06681944444444,56.6208333333333,"SkiveFjord","2021-05-26","mcp","ddPCR",0.50751503556967,26,5,2021,"2nd_season","ddPCR : 2nd_season",0.178261652375954,15,9.30681944444444,56.6208333333333,"Promin","MST2021030_2021-05-26","MST2021030","PHELD_NICRA","Sif","MST_MJL","2021-05-26","SkiveFjord",93740007,"56.6208333333333","9.06681944444444","5","1","1600","nej","N_A","2021-05-31","115.9",NA,"MST2021030","MST2021-030",0.560731440782545,30,0,3,0.50751503556967,0,0.137532250955701,0,1.26328602433205,0,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021030","2021-05-26",93740007,"56.6208333333333","9.06681944444444","SkiveFjord",56.6208333333333,9.06681944444444,"MST2021-030","8","VIB3227, plankton, 26.05.21","4.07","2021-nov-24","MST-SX21",NA,"400","21_08","2021-05-26",NA,"MST2021030","MST2021030::2021-05-26"
"244","Promin","MST2021-030","MST2021030","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",93740007,9.06681944444444,56.6208333333333,"SkiveFjord","2021-05-26","mcp","ddPCR",0.50751503556967,26,5,2021,"2nd_season","ddPCR : 2nd_season",0.178261652375954,15,9.30681944444444,56.6208333333333,"Promin","MST2021030_2021-05-26","MST2021030","PHELD_NICRA","Sif","MST_MJL","2021-05-26","SkiveFjord",93740007,"56.6208333333333","9.06681944444444","5","1","1600","nej","N_A","2021-05-31","115.9",NA,"MST2021030","MST2021-030",0.560731440782545,30,0,3,0.50751503556967,0,0.137532250955701,0,1.26328602433205,0,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021030","2021-05-26",93740007,"56.6208333333333","9.06681944444444","SkiveFjord",56.6208333333333,9.06681944444444,"MST2021-030","18",NA,"1.92","'2023-jan24","MST-SX26",NA,"400","26_18","2022-04-28",NA,"MST2021030","MST2021030::2022-04-28"
"245","Promin","MST2021-039","MST2021039","Prorocentrum","minimum","Dinophyceae","Myzozoa","P. minimum",93610032,9.96678333333333,56.6626666666667,"MariagerFjord","2021-05-07","mcp","ddPCR",0.52982237190008,7,5,2021,"2nd_season","ddPCR : 2nd_season",0.184641007692112,15,10.2067833333333,56.6626666666667,"Promin","MST2021039_2021-05-07","MST2021039","PHELD_ALKRI","Sif","MST_NJL","2021-05-07","MariagerFjord",93610032,"56.6626666666667","9.96678333333333","27","1","1800","ja","7m","2021-05-20","92.8",NA,"MST2021039","MST2021-039",0.560731440782545,30,0,3,0.52982237190008,0,0.143577149137855,0,1.31881639361382,0,"Prorocentrum","minimum","P","P. minimum","MST","Dinophyceae","Myzozoa","MST2021039","2021-05-07",93610032,"56.6626666666667","9.96678333333333","MariagerFjord",56.6626666666667,9.96678333333333,"MST2021-039","8","Fyto, Forår, NOR5503, 07.05.2021","2.72","2021-dec-08","MST-SX22",NA,"400","22_08","2021-05-07",NA,"MST2021039","MST2021039::2021-05-07"
